Baseline 100%T,,Illy,,Mucilago,,Cafeina,,Ox,,Mi,,Ch,,Go,,Verde,,C2,,C1,,C3,,C4,,OFL1,,OFL2,,OFL3,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,
716,47.78084946,716,29.16172218,716,48.09201431,716,99.21282959,716,37.51107407,716,42.35184097,716,39.34054184,716,42.02155304,716,64.71994019,716,46.96777344,716,93.58055878,716,69.1120224,716,44.4761467,716,111.285614,716,111.1151733,716,40.50837326,
715,47.84830093,715,29.03310013,715,47.90879822,715,99.1760025,715,37.43331909,715,42.2699852,715,39.24550629,715,41.97832108,715,64.58228302,715,46.88987732,715,93.51317596,715,69.300354,715,44.61057663,715,111.2123642,715,110.8827744,715,40.46486282,
714,47.90137482,714,28.92542267,714,47.70721054,714,99.1134491,714,37.34238434,714,42.20328522,714,39.21183395,714,41.95808029,714,64.3379364,714,46.8365097,714,93.4203949,714,69.53090668,714,44.74087524,714,111.077919,714,110.9403152,714,40.48440552,
713,47.93330002,713,28.88807678,713,47.5724411,713,99.11701965,713,37.28416824,713,42.05022049,713,39.16463852,713,41.94860077,713,64.16371155,713,46.85093307,713,93.3971405,713,69.76844788,713,44.7604599,713,111.1422195,713,110.8424759,713,40.50025558,
712,47.9999733,712,28.81359673,712,47.35531235,712,99.11306,712,37.16900635,712,42.04311752,712,39.06539154,712,41.84780884,712,63.91143036,712,46.77807999,712,93.40140533,712,69.94828796,712,44.8719635,712,110.8674622,712,110.7718735,712,40.51312637,
711,48.07244873,711,28.67970467,711,47.16139603,711,98.99504089,711,37.01709366,711,41.94487762,711,38.98536682,711,41.78691101,711,63.7905426,711,46.7324028,711,93.24485779,711,70.2118988,711,44.98202515,711,110.8914719,711,110.7080078,711,40.51372147,
710,48.15467453,710,28.58849716,710,46.99757385,710,98.952034,710,36.97696686,710,41.78506088,710,38.95597076,710,41.74322891,710,63.50876617,710,46.65568924,710,93.19166565,710,70.40991211,710,45.04925156,710,110.9328156,710,110.6238251,710,40.44756317,
709,48.18471909,709,28.51876831,709,46.77050018,709,99.01134491,709,36.93845749,709,41.75335693,709,38.88076019,709,41.6784935,709,63.25926208,709,46.6686821,709,93.29176331,709,70.71276855,709,45.20536804,709,110.8859787,709,110.562706,709,40.47016144,
708,48.25636673,708,28.43397522,708,46.57656479,708,98.86514282,708,36.79215622,708,41.69404984,708,38.78974152,708,41.59466934,708,63.10261917,708,46.61463547,708,93.17848969,708,70.89092255,708,45.32019806,708,110.786438,708,110.4673386,708,40.45521545,
707,48.32904434,707,28.367939,707,46.42009354,707,98.72808838,707,36.72843933,707,41.62776184,707,38.74930954,707,41.52323532,707,62.84391785,707,46.52036285,707,93.04679108,707,71.17189026,707,45.33851242,707,110.63237,707,110.307106,707,40.3783226,
706,48.35548019,706,28.29938507,706,46.29126358,706,98.71928406,706,36.62109756,706,41.53648758,706,38.6380806,706,41.50312424,706,62.68313599,706,46.51630402,706,93.03678894,706,71.35225677,706,45.52741241,706,110.687233,706,110.2514648,706,40.48287964,
705,48.38327026,705,28.18863678,705,46.1841507,705,98.78266907,705,36.50921249,705,41.52597046,705,38.68237305,705,41.48680115,705,62.56905746,705,46.51974869,705,93.02580261,705,71.71222687,705,45.6174202,705,110.6746216,705,110.3666077,705,40.47500229,
704,48.47561264,704,28.02039337,704,45.91592789,704,98.61806488,704,36.47016525,704,41.31458664,704,38.54851532,704,41.36222458,704,62.34528351,704,46.42894745,704,92.9041748,704,71.87179565,704,45.64339828,704,110.6183167,704,110.0771103,704,40.4132843,
703,48.51816177,703,28.01696968,703,45.74785233,703,98.55230713,703,36.43234634,703,41.30958557,703,38.53837204,703,41.36079407,703,62.17434311,703,46.34416199,703,92.96137238,703,72.09468842,703,45.74733353,703,110.3695984,703,110.0174637,703,40.47948837,
702,48.55237579,702,27.95837212,702,45.54262924,702,98.63882446,702,36.29443741,702,41.2488327,702,38.46953964,702,41.27080917,702,61.99845123,702,46.35881424,702,92.86315918,702,72.43492126,702,45.85691071,702,110.504303,702,110.0221863,702,40.44133759,
701,48.64935684,701,27.86247635,701,45.40470505,701,98.41647339,701,36.16677094,701,41.1256485,701,38.41095734,701,41.1784668,701,61.76675415,701,46.26781464,701,92.78127289,701,72.58861542,701,45.91511536,701,110.3939514,701,109.8338928,701,40.38083267,
700,48.67119598,700,27.74783707,700,45.19763184,700,98.520401,700,36.11063766,700,41.03355026,700,38.28051376,700,41.1975441,700,61.60881424,700,46.23432922,700,92.82459259,700,72.84130096,700,46.02862167,700,110.3753204,700,109.8619003,700,40.4371376,
699,48.73414993,699,27.66602898,699,45.01556778,699,98.44523621,699,36.03090286,699,40.96972656,699,38.26504517,699,41.10514832,699,61.47667313,699,46.26938629,699,92.62502289,699,73.12008667,699,46.12262344,699,110.4391251,699,109.772934,699,40.40037537,
698,48.7370224,698,27.62686348,698,44.9151535,698,98.50688934,698,36.02488708,698,40.95413971,698,38.24071121,698,41.14373398,698,61.3476944,698,46.21137238,698,92.73361206,698,73.42326355,698,46.23259735,698,110.4835281,698,109.8790283,698,40.45663452,
697,48.84704971,697,27.50451851,697,44.63521957,697,98.28849792,697,35.88596725,697,40.76824951,697,38.1652832,697,41.03741074,697,61.14726639,697,46.11486053,697,92.60767365,697,73.61592865,697,46.28813934,697,110.1988449,697,109.5837021,697,40.38074112,
696,48.86785126,696,27.41674232,696,44.48186493,696,98.39316559,696,35.81100845,696,40.7585144,696,38.12896347,696,41.00369644,696,60.99740219,696,46.17914581,696,92.63548279,696,73.98415375,696,46.37592697,696,110.2667084,696,109.5568695,696,40.39510345,
695,48.96254349,695,27.34824371,695,44.25077057,695,98.24321747,695,35.69254684,695,40.65182877,695,38.03136063,695,40.92277145,695,60.76661301,695,46.06210709,695,92.46357727,695,74.07505798,695,46.43596268,695,110.0997543,695,109.4259872,695,40.35328293,
694,48.98709488,694,27.26604652,694,44.15859985,694,98.20738983,694,35.59583282,694,40.59633255,694,37.97288895,694,40.90003586,694,60.70667648,694,46.05735016,694,92.54676056,694,74.34108734,694,46.48787689,694,110.2340088,694,109.4329834,694,40.42155838,
693,49.06524277,693,27.14539146,693,43.95660019,693,98.10922241,693,35.51128387,693,40.4635849,693,37.93326569,693,40.85164261,693,60.4633522,693,46.00735474,693,92.33795166,693,74.70896149,693,46.59285736,693,110.041893,693,109.2631912,693,40.38032913,
692,49.07962036,692,27.15864754,692,43.83460999,692,98.11595154,692,35.49118423,692,40.42142487,692,37.90205002,692,40.77981186,692,60.3361969,692,45.98061752,692,92.46603394,692,74.95230103,692,46.753685,692,110.0653534,692,109.3666687,692,40.38764191,
691,49.17136765,691,26.9836483,691,43.5880394,691,98.08548737,691,35.38598251,691,40.35194016,691,37.83732224,691,40.70848465,691,60.17702866,691,45.93111038,691,92.36188507,691,75.16704559,691,46.71918869,691,109.9449005,691,109.175148,691,40.36532974,
690,49.22307587,690,26.94838905,690,43.45051575,690,97.99394989,690,35.25152969,690,40.30686188,690,37.71501923,690,40.69286346,690,59.93621826,690,45.91450882,690,92.24044037,690,75.370224,690,46.78968811,690,109.8408661,690,109.1714859,690,40.38926697,
689,49.25437164,689,26.86922836,689,43.35380554,689,98.02526093,689,35.22122574,689,40.20019913,689,37.74427414,689,40.6829567,689,59.77180481,689,45.89994812,689,92.23978424,689,75.7338562,689,46.88075638,689,109.9697113,689,109.02771,689,40.3667984,
688,49.30071259,688,26.78783226,688,43.06616592,688,97.93399811,688,35.14071274,688,40.15441132,688,37.66962814,688,40.54863358,688,59.57139587,688,45.86901474,688,92.25961304,688,75.96141052,688,46.92247391,688,109.8573532,688,109.0513077,688,40.36135864,
687,49.38001251,687,26.67523384,687,42.90971756,687,97.85525513,687,35.04378891,687,40.0343399,687,37.59665298,687,40.55915833,687,59.37486267,687,45.856987,687,92.15577698,687,76.13769531,687,46.93463516,687,109.7938156,687,108.9583282,687,40.34059143,
686,49.42201233,686,26.62045097,686,42.75011826,686,97.90624237,686,34.97738266,686,39.96041107,686,37.54675293,686,40.53170013,686,59.19549561,686,45.82038498,686,92.15167999,686,76.38856506,686,46.98111725,686,109.7997513,686,108.8643799,686,40.35272217,
685,49.50065613,685,26.54048729,685,42.52696228,685,97.76707458,685,34.8834877,685,39.92209625,685,37.49588776,685,40.45817566,685,58.9332695,685,45.7440567,685,92.00948334,685,76.6771698,685,47.02563858,685,109.6207886,685,108.6925735,685,40.32379532,
684,49.52809906,684,26.46198845,684,42.3924408,684,97.83132935,684,34.80653,684,39.84126663,684,37.42708588,684,40.42744064,684,58.72190475,684,45.71632004,684,92.07126617,684,76.97610474,684,47.04454422,684,109.6790085,684,108.7252884,684,40.33299637,
683,49.60258102,683,26.35366821,683,42.18831635,683,97.73769379,683,34.69952774,683,39.75909424,683,37.36930084,683,40.35552597,683,58.43821716,683,45.67411423,683,91.99210358,683,77.10155487,683,47.13011932,683,109.6649323,683,108.6772232,683,40.31030655,
682,49.64734268,682,26.25925827,682,42.05273438,682,97.64242554,682,34.64744568,682,39.67608261,682,37.33666992,682,40.33078766,682,58.2489624,682,45.64034653,682,91.93746185,682,77.45227051,682,47.13353348,682,109.6661301,682,108.5780182,682,40.33103943,
681,49.68760681,681,26.24145126,681,41.91649246,681,97.66443634,681,34.56404495,681,39.62785721,681,37.28110123,681,40.2980957,681,57.96805191,681,45.65386963,681,91.90976715,681,77.67945862,681,47.2065506,681,109.6016846,681,108.5684891,681,40.34789658,
680,49.74700928,680,26.12718582,680,41.68817902,680,97.61463165,680,34.51740646,680,39.55202866,680,37.25618744,680,40.21340942,680,57.73149109,680,45.61388779,680,91.92009735,680,77.87955475,680,47.23825073,680,109.5487747,680,108.4312668,680,40.30183029,
679,49.80511856,679,26.07169151,679,41.53979111,679,97.58481598,679,34.43061829,679,39.46226883,679,37.14553452,679,40.18141556,679,57.44160843,679,45.58720398,679,91.76980591,679,78.14739227,679,47.14145279,679,109.4426498,679,108.4696274,679,40.28629303,
678,49.86446762,678,25.98078156,678,41.34135056,678,97.53144073,678,34.3415947,678,39.41396713,678,37.12363434,678,40.1473999,678,57.21072388,678,45.53596878,678,91.77787781,678,78.34586334,678,47.18606186,678,109.367981,678,108.3305588,678,40.26577759,
677,49.93469238,677,25.90609741,677,41.19612122,677,97.38002777,677,34.25105667,677,39.33231354,677,37.05499649,677,40.08031464,677,56.92344284,677,45.51152039,677,91.75467682,677,78.508255,677,47.15903473,677,109.3427658,677,108.282341,677,40.27778625,
676,49.98060226,676,25.84182549,676,41.00307083,676,97.44176483,676,34.17232513,676,39.25340652,676,36.99517822,676,40.03611374,676,56.6259613,676,45.48733521,676,91.64509583,676,78.81472778,676,47.15978241,676,109.3117676,676,108.2578201,676,40.26015854,
675,50.06164169,675,25.72666931,675,40.76860428,675,97.37939453,675,34.06628036,675,39.17869186,675,36.93509293,675,39.96522522,675,56.41562271,675,45.45392227,675,91.59062195,675,78.90939331,675,47.14030075,675,109.1602478,675,108.1294098,675,40.24647903,
674,50.08866882,674,25.67188454,674,40.63653183,674,97.37885284,674,34.03577423,674,39.14860916,674,36.89396286,674,39.93121719,674,56.29735565,674,45.41410065,674,91.66900635,674,79.18712616,674,47.13903427,674,109.1953888,674,108.0738449,674,40.26571274,
673,50.14475632,673,25.61795807,673,40.51306915,673,97.30749512,673,33.93566513,673,39.11702728,673,36.87807083,673,39.91301346,673,56.05245972,673,45.37402344,673,91.57479858,673,79.40542603,673,47.08815002,673,109.1155319,673,108.0304871,673,40.26032257,
672,50.18642426,672,25.55652237,672,40.35886765,672,97.30943298,672,33.9225502,672,38.99855423,672,36.84289932,672,39.86681747,672,55.84172058,672,45.41184616,672,91.53367615,672,79.63230133,672,47.10344315,672,109.1007004,672,107.9780121,672,40.26722336,
671,50.26731491,671,25.42667961,671,40.16608429,671,97.20137787,671,33.77672958,671,38.91025925,671,36.77790451,671,39.86381912,671,55.6707077,671,45.3542099,671,91.5650177,671,79.71289063,671,47.01002884,671,109.0422516,671,107.8874969,671,40.23014069,
670,50.34138489,670,25.36387825,670,39.98044586,670,97.23573303,670,33.71468353,670,38.84437561,670,36.71852875,670,39.78216171,670,55.5903244,670,45.32685852,670,91.4119339,670,79.88794708,670,46.99095917,670,109.0187759,670,107.7853699,670,40.18032837,
669,50.38644791,669,25.29654121,669,39.79111481,669,97.19541168,669,33.65605927,669,38.83080673,669,36.63650513,669,39.72607422,669,55.44685745,669,45.30064011,669,91.47517395,669,80.09291077,669,46.93373489,669,108.9023132,669,107.6966629,669,40.1815567,
668,50.46347427,668,25.2318821,668,39.64479446,668,97.12828064,668,33.56973648,668,38.74760437,668,36.57471466,668,39.70150757,668,55.32218933,668,45.23488617,668,91.29315186,668,80.24445343,668,46.84909821,668,108.8559494,668,107.5680161,668,40.17355728,
667,50.49676895,667,25.17251396,667,39.49355316,667,97.05793762,667,33.48965073,667,38.68955994,667,36.60991669,667,39.6734848,667,55.28580093,667,45.27020264,667,91.32476807,667,80.38855743,667,46.79899979,667,108.8152313,667,107.5768967,667,40.20343781,
666,50.55316544,666,25.07878494,666,39.31337738,666,97.12073517,666,33.44618988,666,38.58148575,666,36.5475502,666,39.67016983,666,55.2112999,666,45.24126816,666,91.36618805,666,80.54563141,666,46.74050903,666,108.8459702,666,107.511055,666,40.19765472,
665,50.63591766,665,25.00954056,665,39.15755463,665,97.00027466,665,33.36454773,665,38.51996231,665,36.47504807,665,39.5344162,665,55.10654449,665,45.17023849,665,91.24660492,665,80.55897522,665,46.6051178,665,108.6220398,665,107.3605881,665,40.14390182,
664,50.686409,664,24.97108269,664,38.99890137,664,97.00512695,664,33.31776428,664,38.45323181,664,36.45301437,664,39.52788162,664,55.07577515,664,45.16845322,664,91.24049377,664,80.62310791,664,46.51669693,664,108.6922379,664,107.3354492,664,40.12332153,
663,50.76761246,663,24.87804794,663,38.80407333,663,96.82898712,663,33.22747803,663,38.39736176,663,36.40852356,663,39.48325348,663,55.04994202,663,45.13716507,663,91.1452179,663,80.70696259,663,46.44443893,663,108.50383,663,107.2661896,663,40.07893753,
662,50.75878525,662,24.86758041,662,38.68602753,662,97.02666473,662,33.1854248,662,38.39796066,662,36.35668945,662,39.49327087,662,55.08294678,662,45.1442337,662,91.18518066,662,80.91685486,662,46.37675095,662,108.5846634,662,107.2610626,662,40.13493347,
661,50.87447357,661,24.74789429,661,38.51612091,661,96.90539551,661,33.09825134,661,38.28417206,661,36.31562042,661,39.40474319,661,54.99142838,661,45.08795929,661,91.02067566,661,80.9041748,661,46.27083206,661,108.3585052,661,107.0315475,661,40.08840942,
660,50.94046021,660,24.70075417,660,38.3275032,660,96.7453537,660,33.05580139,660,38.2324295,660,36.23004532,660,39.35170364,660,54.95323563,660,45.04961014,660,90.96722412,660,80.93214417,660,46.10665512,660,108.2902222,660,106.9725876,660,40.08189774,
659,50.96366501,659,24.66627312,659,38.21722412,659,96.77007294,659,32.97447968,659,38.21044159,659,36.25563049,659,39.35166168,659,55.00204086,659,45.02358627,659,90.98550415,659,80.93341827,659,46.03731155,659,108.3848495,659,106.9180145,659,40.12870789,
658,50.97914505,658,24.60590363,658,38.04529572,658,96.81867981,658,33.00043488,658,38.14419556,658,36.23101807,658,39.38107681,658,55.05018234,658,45.03054428,658,91.04071045,658,81.02426147,658,45.9628067,658,108.331749,658,107.0087891,658,40.08250427,
657,51.07477188,657,24.5443573,657,37.90262222,657,96.72860718,657,32.85153961,657,38.0525322,657,36.13542557,657,39.28573608,657,54.99582291,657,44.97231674,657,90.86681366,657,80.95063019,657,45.75451279,657,108.2306595,657,106.8596115,657,40.0271492,
656,51.10710907,656,24.49467087,656,37.75988388,656,96.70159912,656,32.82226181,656,37.99966431,656,36.10900497,656,39.22979736,656,54.96360779,656,44.9364357,656,90.88070679,656,80.95050812,656,45.66596603,656,108.1499557,656,106.7553635,656,40.03033447,
655,51.15422058,655,24.43029213,655,37.60968781,655,96.69652557,655,32.76534271,655,37.93967819,655,36.1068306,655,39.22162247,655,54.9789505,655,44.95272446,655,90.86585236,655,80.87221527,655,45.5210228,655,108.1848526,655,106.7250824,655,40.03251648,
654,51.17849731,654,24.39859009,654,37.48546982,654,96.69658661,654,32.71207047,654,37.93717575,654,36.10005188,654,39.2023735,654,55.00032806,654,44.92425156,654,90.92915344,654,80.87852478,654,45.42956543,654,108.0281525,654,106.7293625,654,40.07921982,
653,51.21722794,653,24.34775925,653,37.39450455,653,96.64834595,653,32.67425919,653,37.87923431,653,36.02215195,653,39.21214294,653,54.931427,653,44.92588806,653,90.77093506,653,80.81360626,653,45.29395676,653,108.0802231,653,106.704155,653,40.05739212,
652,51.28047943,652,24.30130196,652,37.20193481,652,96.55045319,652,32.61870575,652,37.81995392,652,36.0006752,652,39.16581345,652,54.91085815,652,44.84032822,652,90.78173828,652,80.74768066,652,45.15523529,652,107.9369049,652,106.5906143,652,40.02943802,
651,51.32555389,651,24.24888802,651,37.07654953,651,96.55783844,651,32.5643158,651,37.72932434,651,36.00086975,651,39.146698,651,54.89484787,651,44.84352875,651,90.71469116,651,80.56999969,651,44.94117355,651,107.9105759,651,106.4846497,651,40.02650452,
650,51.35869217,650,24.21304512,650,36.9454689,650,96.50488281,650,32.54392242,650,37.70560837,650,35.96010971,650,39.09335327,650,54.8807869,650,44.82199478,650,90.72119904,650,80.4471283,650,44.88472366,650,107.9329376,650,106.3482742,650,39.98147202,
649,51.39717484,649,24.17646217,649,36.80149078,649,96.54650116,649,32.48582458,649,37.67435074,649,35.93229675,649,39.10159683,649,54.83961868,649,44.78737259,649,90.61328888,649,80.2846756,649,44.73128128,649,107.8731766,649,106.4292221,649,39.98381042,
648,51.46298981,648,24.11264229,648,36.63848114,648,96.40048981,648,32.41388321,648,37.59724045,648,35.86750031,648,39.0404892,648,54.77430344,648,44.76043701,648,90.5957489,648,80.07383728,648,44.54462051,648,107.6412201,648,106.3260345,648,39.97013092,
647,51.5199585,647,24.07407951,647,36.51919556,647,96.33187866,647,32.34431458,647,37.53967667,647,35.83014679,647,39.01172256,647,54.71104431,647,44.74354172,647,90.49919891,647,79.91609955,647,44.35230637,647,107.6944962,647,106.1444168,647,39.99217224,
646,51.48997879,646,24.05913925,646,36.44513321,646,96.45547485,646,32.35716248,646,37.5595665,646,35.86366653,646,39.01842499,646,54.79071808,646,44.75690842,646,90.63667297,646,79.75942993,646,44.30586243,646,107.7157135,646,106.2630615,646,39.99616241,
